Time_s_,Eng_Spd_CAN_rpm_,Eng_Torq_CAN_Nm_,Eng_FuelFlow_Direct_cc_s_,Eng_FuelTemp_Direct_C_,Eng_Clnt_Temp_CAN_C_,Eng_Oil_Dipstick_Temp_C_,Batt_Volt_CAN_V_,Batt_Current_CAN_A_,Brake_Press_CAN_kPa_,Pedal_Accel_Pos_CAN___,Vehicle_Speed_CAN_mph_,Trans_Gear_Act_CAN__
272.9,1217.25,27.86,0.453,23.9,84,85.307,109.625,11.1,5400,5.905,45.939,6
273,1222.5,27.367,0.453,23.9,84,85.3,109.5,8.55,5400,5.512,45.939,6
273.1,1224,27.367,0.453,23.9,84,85.285,109.625,9.3,5400,5.118,45.939,6
273.2,1219,27.367,0.915,23.9,84,85.309,109.75,11.4,5400,5.118,45.939,6
273.3,1220.25,26.875,0.915,23.9,84,85.302,109.75,11.55,5400,3.937,45.939,6
273.4,1217.5,26.875,0.915,23.9,84,85.3,109.75,10.95,5400,3.15,45.939,6
273.5,1216.5,26.875,0.915,23.9,84,85.3,109.75,10.65,5400,3.15,45.939,6
273.6,1218.75,26.875,0.915,23.9,84,85.302,109.625,10.5,5400,3.15,45.939,6
273.7,1219.75,26.875,0.915,23.9,84,85.298,109.75,10.05,5400,3.15,45.939,6
273.8,1216.75,26.875,0.915,23.9,84,85.298,109.625,9.75,5400,3.543,45.939,6
273.9,1214.75,27.368,0.915,23.9,84,85.305,109.75,9.75,5400,5.906,45.939,6
274,1211,27.86,0.915,23.9,84,85.31,109.75,9.9,5400,6.299,45.939,6
274.1,1220.5,27.86,0.748,23.9,84,85.318,109.75,10.35,5400,6.299,45.939,6
274.2,1222,27.86,0.748,23.9,84,85.302,109.875,11.4,5400,6.299,45.939,6
274.3,1219.75,27.86,0.748,23.9,84,85.304,109.875,12,5400,6.299,45.939,6
274.4,1215.75,27.86,0.748,23.9,84,85.314,109.75,11.4,5400,6.299,45.939,6
274.5,1215,27.86,0.748,23.9,84,85.323,109.75,10.2,5400,6.299,45.939,6
274.6,1218.5,27.86,0.748,23.9,84,85.304,109.75,9.9,5400,6.299,45.318,6
274.7,1209.75,27.86,0.748,23.9,84,85.302,109.75,9.75,5400,6.693,45.318,6
274.8,1205,27.86,0.748,23.9,84,85.301,109.75,9.3,5400,6.693,45.318,6
274.9,1205.25,27.86,0.748,23.9,84,85.305,109.625,9,5400,6.693,45.318,6
275,1202,27.367,0.748,23.9,84,85.312,109.75,9.15,5400,5.512,45.318,6
275.1,1198.75,26.875,0.757,23.9,84,85.306,109.75,9.15,5400,4.331,45.318,6
275.2,1194.75,26.875,0.757,23.9,84,85.325,109.75,9.75,5400,3.543,45.318,6
275.3,1191.75,26.875,0.757,23.9,84,85.31,109.75,9.9,5400,3.543,45.318,6
275.4,1190.75,26.875,0.757,23.9,84,85.31,109.875,10.35,5400,3.15,45.318,6
275.5,1190.75,26.875,0.757,23.9,84,85.31,109.75,10.05,5400,2.756,45.318,6
275.6,1189.75,24.412,0.757,23.9,84,85.315,109.875,10.35,5400,0.787,45.318,6
275.7,1191.75,13.577,0.757,23.9,84,85.324,109.875,10.95,5400,0,45.318,6
275.8,1175,3.235,0.757,23.9,84,85.319,110.125,13.2,5400,0,45.318,6
275.9,1162.75,-7.108,0.757,23.9,84,85.309,110.625,20.4,5400,0,45.318,6
276,1159.5,-10.555,0.708,23.9,84,85.301,111,25.65,5400,0,45.318,6
276.1,1144.25,-12.033,0.708,23.9,84,85.326,111.25,29.7,5400,0,45.318,6
276.2,1176.25,-13.51,0.708,23.9,84,85.31,111.25,28.8,5400,0,45.318,6
276.3,1144.5,-15.48,0.708,23.9,84,85.319,111,24.45,5400,0,45.318,6
276.4,1153.5,-18.435,0.708,23.9,84,85.326,110.875,22.2,5400,0,45.318,6
276.5,1162.75,-26.315,0.708,23.9,84,85.332,110.75,21,5400,0,45.318,6
276.6,1156.75,1.265,0.708,23.9,84,85.331,110.875,22.95,5400,1.575,45.318,6
276.7,1159,27.86,0.708,23.9,84,85.311,107.875,-20.55,5400,3.543,44.698,6
276.8,1165.5,27.86,0.708,23.9,84,85.337,105.875,-51.45,5400,4.724,44.698,6
276.9,1200.5,27.86,0.708,23.9,83,85.304,104.75,-65.85,5400,5.905,44.698,6
277,1221.75,27.367,0.708,23.9,83,85.324,105.125,-58.05,5400,5.905,44.698,6
277.1,1264.75,26.875,0.708,23.9,83,85.339,106.25,-41.4,5400,5.905,44.698,6
277.2,1218.75,26.382,0.251,23.9,83,85.302,107.375,-22.65,5400,5.118,44.698,6
277.3,1178.25,25.89,0.251,23.9,83,85.339,108.25,-11.55,5400,4.724,44.698,6
277.4,1147,27.86,0.251,23.9,83,85.33,108.5,-7.2,5400,4.724,44.698,6
277.5,1151,27.367,0.251,23.9,83,85.334,108.5,-7.2,5400,4.331,44.698,6
277.6,1217,27.367,0.251,23.9,83,85.341,108.625,-5.55,5400,4.331,44.698,6
277.7,1242.5,27.367,0.251,23.9,83,85.341,109,1.2,5400,4.331,44.698,6
277.8,1234.25,27.367,0.251,23.9,83,85.343,109.5,6.45,5400,4.331,44.698,6
277.9,1219.75,27.367,0.251,24,83,85.324,109.625,9.15,5400,4.331,44.698,6
278,1218,27.367,0.251,24,83,85.347,109.625,9.75,5400,4.331,44.698,6
278.1,1222.75,27.367,0.251,24,83,85.346,109.75,10.35,5400,4.331,44.698,6
278.2,1226.25,27.367,0.651,24,83,85.342,109.75,10.35,5400,4.331,44.698,6
278.3,1227.5,27.367,0.651,24,83,85.331,109.75,10.05,5400,4.331,44.698,6
278.4,1224,27.367,0.651,24,83,85.354,109.625,9.15,5400,4.331,44.698,6
278.5,1220,27.367,0.651,24,83,85.329,109.75,9.15,5400,4.331,44.698,6
278.6,1211,27.367,0.651,24,83,85.35,109.75,9.75,5400,4.331,44.698,6
278.7,1211.25,27.367,0.651,24,83,85.354,109.75,9.3,5400,4.331,44.698,6
278.8,1207,27.367,0.651,24,83,85.34,109.75,9.15,5400,5.118,44.698,6
278.9,1204.75,27.367,0.651,24,83,85.342,109.75,9.3,5400,5.512,44.698,6
279,1204,27.367,0.651,24,83,85.324,109.75,9.6,5400,5.512,44.698,6
279.1,1206.5,27.367,0.651,24,83,85.34,109.75,9.6,5400,5.512,44.698,6
279.2,1204.5,27.367,0.901,24,83,85.347,109.75,9.6,5400,5.118,44.698,6
279.3,1201.25,26.875,0.901,24,83,85.374,109.875,9.3,5400,4.724,44.698,6
279.4,1194.5,26.875,0.901,24,83,85.337,109.75,9.75,5400,4.724,44.698,6
279.5,1190,26.875,0.901,24,83,85.372,109.75,9.45,5400,3.937,44.698,6
279.6,1193.25,26.875,0.901,24,83,85.371,109.75,9.3,5400,1.968,44.698,6
279.7,1194.25,16.04,0.901,24,83,85.365,109.875,9.3,5400,0,44.698,6
279.8,1190.75,5.697,0.901,24,83,85.372,109.875,10.8,5400,0,44.698,6
279.9,1140,-4.645,0.901,24,83,85.364,110.125,14.85,5400,0,44.698,6
280,1128.75,-10.555,0.901,24,83,85.359,110.875,24,5400,0,44.077,6
280.1,1106.5,-11.54,0.901,24,83,85.382,111.125,28.05,5400,0,44.077,6
280.2,1146,-13.51,0.737,24,83,85.381,111.25,30.45,5400,0,44.077,6
280.3,1163.5,-15.48,0.737,24,83,85.373,111.125,27.45,5400,0,44.077,6
280.4,1188.75,-17.45,0.737,24,83,85.389,110.875,23.1,5400,0,44.077,6
280.5,1244.25,-23.853,0.737,24,83,85.38,110.875,23.25,5400,0,44.077,6
280.6,1323.5,-50.448,0.737,24,83,85.382,111,24.9,5400,0,44.077,6
280.7,1370.5,-48.478,0.737,24,83,85.372,111.125,27.15,5400,0,44.077,6
280.8,1407.5,-46.508,0.737,24,83,85.382,111.375,30,5400,0,43.456,6
280.9,1460,-45.522,0.737,24,83,85.381,111.375,28.8,5400,0,43.456,6
281,1502.75,-45.03,0.737,24,83,85.381,111.125,23.55,5400,0,43.456,6
281.1,1496.25,-45.03,0.306,24,83,85.377,110.625,18.3,5400,0,43.456,6
281.2,1467.25,-45.03,0.306,24,83,85.39,110.25,11.55,5400,0,43.456,5
281.3,1483.5,-45.03,0.306,24,83,85.39,110.25,12.45,5400,0,43.456,5
281.4,1487.5,-45.03,0.306,24,83,85.381,110.125,10.65,5400,0,43.456,5
281.5,1484,-45.03,0.306,24,83,85.389,110.25,13.65,5400,0,42.835,5
281.6,1476.25,-45.03,0.306,24,83,85.383,111,20.85,5400,0,42.835,5
281.7,1478.5,-45.03,0.306,24,83,85.379,111,22.95,5400,0,42.835,5
281.8,1471.75,-45.03,0.306,24,83,85.393,111,22.8,5400,0,42.835,5
281.9,1468.5,-45.03,0.306,24,83,85.392,111,22.5,5400,0,42.835,5
282,1464.5,-45.03,0.306,24,83,85.39,111,21.75,5400,0,42.835,5
282.1,1461,-45.03,0.266,24,83,85.403,111.125,22.5,5400,0,42.214,5
282.2,1457.5,-45.03,0.266,24,83,85.397,111.125,22.05,5400,0,42.214,5
282.3,1452.25,-45.03,0.266,24,83,85.404,111.125,22.5,5400,0,42.214,5
282.4,1452.5,-45.03,0.266,24,83,85.381,111.125,22.2,5475,0,42.214,5
282.5,1452.75,-51.433,0.266,24,83,85.39,111.125,22.8,5550,0,42.214,5
282.6,1445.75,-64.73,0.266,24,83,85.388,111.375,25.95,5550,0,42.214,5
282.7,1438,-80.49,0.266,24,83,85.398,111.875,33.75,5625,0,42.214,5
282.8,1432.75,-96.25,0.266,24,83,85.42,112.875,47.1,5625,0,41.594,5
282.9,1427.75,-110.533,0.266,24,83,85.389,113.875,61.05,5625,0,41.594,5
283,1417.5,-122.353,0.266,24,83,85.414,114.75,73.8,5625,0,41.594,5
283.1,1412,-133.187,0.266,24,83,85.395,115.5,84.15,5625,0,40.973,5
283.2,1406.5,-141.56,0.266,24,83,85.419,116,92.25,5625,0,40.973,5
283.3,1400.5,-143.53,0.266,24,83,85.438,116.625,98.85,5625,0,40.973,5
283.4,1390.25,-145.008,0.266,24,83,85.42,116.875,100.35,5700,0,40.352,5
283.5,1383.25,-146.485,0.266,24,83,85.435,116.875,100.95,5775,0,40.352,5
283.6,1375.5,-146.485,0.266,24,83,85.414,117,98.1,5775,0,40.352,5
283.7,1369.5,-146.978,0.266,24,83,85.422,117,97.65,5775,0,39.731,5
283.8,1363.75,-147.47,0.266,24,83,85.444,117,96.75,5775,0,39.731,5
283.9,1353,-147.47,0.266,24,83,85.427,117,97.65,5775,0,39.11,5
284,1345.5,-147.47,0.266,24,83,85.429,117.25,98.4,5775,0,39.11,5
284.1,1334.25,-147.47,0,24,83,85.437,117,95.85,5625,0,39.11,5
